"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Aves","Passeriformes","Thraupidae","Tachyphonus","BR","Piauí",2017-11-16 10:00:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.33865,-5.055001
"Arachnida","Araneae","Araneidae","Argiope","BR","Piauí",2020-01-25 10:40:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788743,-5.087577
"Aves","Apodiformes","Trochilidae","Phaethornis","BR","Maranhão",2017-11-18 06:26:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Aves","Passeriformes","Furnariidae","Cranioleuca","BR","Piauí",2017-11-18 09:53:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.809023,-5.057048
"Mammalia","Primates","Callitrichidae","Callithrix","BR","Piauí",2019-06-13 15:57:58,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796708,-5.054261
"Insecta","Lepidoptera","Saturniidae","Rothschildia","BR","Piauí",2021-08-20 07:46:54,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.742085,-5.029444
"Magnoliopsida","Myrtales","Onagraceae","Ludwigia","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.78482,-5.089016
"Aves","Passeriformes","Tyrannidae","Lophotriccus","BR","Maranhão",2017-11-18 06:41:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.991176,-5.133325
"Aves","Passeriformes","Thraupidae","Nemosia","BR","Maranhão",2017-11-18 07:46:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.990955,-5.133917
"Arachnida","Araneae","Theridiidae","Latrodectus","BR","Maranhão",2021-06-22 15:16:30,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.848949,-5.110732
"Aves","Passeriformes","Icteridae","Psarocolius","BR","Piauí",2017-11-16 04:45:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.592934,-5.056556
"Arachnida","Opiliones","Stygnidae","Stygnus","BR","Piauí",2021-01-23 14:07:01,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.663605,-5.0829
"Arachnida","Scorpiones","Bothriuridae","Bothriurus","BR","Piauí",2019-12-06 15:49:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.789167,-4.903889
"Aves","Piciformes","Ramphastidae","Pteroglossus","BR","Maranhão",2017-11-16 15:19:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Reptilia","Squamata","Boidae","Boa","BR","Piauí",2019-06-08 21:46:48,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796692,-5.05423
"Magnoliopsida","Malpighiales","Euphorbiaceae","Ricinus","BR","Piauí",2020-02-15 11:35:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788767,-5.08756
"Aves","Passeriformes","Troglodytidae","Pheugopedius","BR","Maranhão",2017-11-18 06:24:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989025,-5.134165
"Aves","Passeriformes","Conopophagidae","Conopophaga","BR","Piauí",2017-11-16 05:25:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.592934,-5.056556
"Magnoliopsida","Malvales","Malvaceae","Waltheria","BR","Piauí",2020-02-15 09:29:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788728,-5.087597
"Magnoliopsida","Asterales","Asteraceae","Eclipta","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.78538,-5.087712
"Aves","Podicipediformes","Podicipedidae","Podilymbus","BR","Piauí",2017-11-18 10:14:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.80839,-5.056261
"Aves","Passeriformes","Coerebidae","Coereba","BR","Piauí",2017-11-18 10:02:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.810662,-5.056342
"Aves","Passeriformes","Cardinalidae","Piranga","BR","Piauí",2017-11-16 09:25:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.337639,-5.060447
"Aves","Passeriformes","Hirundinidae","Stelgidopteryx","BR","Maranhão",2017-11-18 06:15:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Aves","Passeriformes","Tyrannidae","Attila","BR","Maranhão",2017-11-16 15:33:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.99106,-5.133346
"Aves","Passeriformes","Thamnophilidae","Thamnophilus","BR","Piauí",2017-11-16 10:43:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.334855,-5.059047
"Amphibia","Anura","Leptodactylidae","Leptodactylus","BR","Maranhão",2021-03-13 21:28:54,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.845938,-5.118189
"Insecta","Hemiptera","Coreidae","Leptoglossus","BR","Piauí",2020-02-29 09:56:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788727,-5.087521
"Insecta","Lepidoptera","Noctuidae","Thysania","BR","Piauí",2021-01-20 08:13:59,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.769372,-5.085514
"Reptilia","Squamata","Colubridae","Philodryas","BR","Piauí",2019-06-08 11:30:43,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796723,-5.054188
"Aves","Passeriformes","Thraupidae","Thlypopsis","BR","Piauí",2017-11-18 10:00:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.808969,-5.055791
"Aves","Passeriformes","Thraupidae","Hemithraupis","BR","Piauí",2017-11-14 07:27:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.769081,-5.083672
"Aves","Passeriformes","Cardinalidae","Saltator","BR","Maranhão",2017-11-18 06:34:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.990186,-5.133908
"Aves","Passeriformes","Cardinalidae","Saltator","BR","Piauí",2017-11-16 06:52:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.594063,-5.053753
"Aves","Passeriformes","Troglodytidae","Troglodytes","BR","Piauí",2017-11-14 07:41:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.781511,-5.118538
"Liliopsida","Alismatales","Araceae","Caladium","BR","Piauí",2020-01-24 13:36:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788662,-5.087656
"Aves","Passeriformes","Thamnophilidae","Herpsilochmus","BR","Maranhão",2017-11-18 05:50:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.860497,-5.145212
"Aves","Passeriformes","Thraupidae","Coryphospingus","BR","Piauí",2017-11-16 09:35:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.337538,-5.054474
"Aves","Passeriformes","Thamnophilidae","Pyriglena","BR","Piauí",2017-11-16 06:13:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.594651,-5.052853
"Aves","Accipitriformes","Accipitridae","Rupornis","BR","Maranhão",2017-11-16 15:15:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Reptilia","Squamata","Iguanidae","Iguana","BR","Piauí",2019-05-07 11:28:58,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.79671,-5.05427
"Aves","Passeriformes","Troglodytidae","Troglodytes","BR","Piauí",2017-11-18 10:09:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.809066,-5.057095
"Aves","Strigiformes","Strigidae","Glaucidium","BR","Maranhão",2017-11-18 00:00:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.990695,-5.134333
"Aves","Passeriformes","Tyrannidae","Phaeomyias","BR","Piauí",2017-11-18 10:10:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.809045,-5.056849
"Aves","Passeriformes","Thraupidae","Hemithraupis","BR","Piauí",2017-11-14 08:27:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.769193,-5.083927
"Aves","Passeriformes","Thraupidae","Sporophila","BR","Piauí",2017-11-16 10:34:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.335796,-5.054424
"Magnoliopsida","Caryophyllales","Cactaceae","Cereus","BR","Piauí",2020-03-14 10:36:59,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788729,-5.08757
"Aves","Piciformes","Picidae","Veniliornis","BR","Piauí",2017-11-18 09:58:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.809188,-5.056743
"Insecta","Lepidoptera","Hesperiidae","Burnsius","BR","Piauí",2021-01-23 08:00:09,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.663778,-5.082722
"Insecta","Hemiptera","Reduviidae","Pyrrhosphodrus","BR","Piauí",2020-02-29 09:51:10,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788742,-5.08757
"Aves","Passeriformes","Cardinalidae","Piranga","BR","Piauí",2017-11-16 09:25:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.337793,-5.056019
"Magnoliopsida","Sapindales","Meliaceae","Azadirachta","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.785427,-5.087648
"Aves","Passeriformes","Thraupidae","Thlypopsis","BR","Piauí",2017-11-18 10:00:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.808858,-5.055726
"Mammalia","Primates","Callitrichidae","Callithrix","BR","Piauí",2021-09-20 16:57:10,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.763401,-5.073634
"Arachnida","Araneae","Araneidae","Argiope","BR","Piauí",2020-02-27 12:32:11,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796984,-5.054267
"Reptilia","Squamata","Teiidae","Salvator","BR","Piauí",2020-02-15 10:52:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788741,-5.087585
"Aves","Piciformes","Bucconidae","Chelidoptera","BR","Maranhão",2017-11-18 06:14:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Aves","Passeriformes","Furnariidae","Xiphorhynchus","BR","Piauí",2017-11-16 05:13:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.593207,-5.055222
"Aves","Passeriformes","Tyrannidae","Leptopogon","BR","Maranhão",2017-11-18 06:33:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Aves","Apodiformes","Trochilidae","Chionomesa","BR","Piauí",2017-11-18 10:09:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.809023,-5.056806
"Aves","Passeriformes","Furnariidae","Dendrocolaptes","BR","Piauí",2017-11-16 05:52:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.593004,-5.055844
"Insecta","Lepidoptera","Nymphalidae","Hamadryas","BR","Piauí",2019-06-01 11:24:42,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796718,-5.054161
"Aves","Psittaciformes","Psittacidae","Diopsittaca","BR","Maranhão",2017-11-16 15:09:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989491,-5.133801
"Aves","Apodiformes","Apodidae","Tachornis","BR","Piauí",2016-06-13 00:00:00,2016,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.82084,-5.063586
"Reptilia","Squamata","Colubridae","Erythrolamprus","BR","Piauí",2019-07-18 17:54:58,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796752,-5.05434
"Aves","Passeriformes","Tyrannidae","Myiodynastes","BR","Maranhão",2017-11-16 15:44:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989325,-5.134361
"Aves","Piciformes","Picidae","Veniliornis","BR","Piauí",2017-11-16 07:37:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.592934,-5.056556
"Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","BR","Piauí",2020-02-15 09:09:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788753,-5.087582
"Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","BR","Piauí",2017-11-18 10:15:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.80839,-5.055983
"Insecta","Coleoptera","Coccinellidae","Cycloneda","BR","Piauí",2021-12-08 00:30:37,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.743618,-5.182624
"Liliopsida","Commelinales","Pontederiaceae","Eichhornia","BR","Piauí",2020-01-11 10:40:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788752,-5.087547
"Insecta","Lepidoptera","Sphingidae","Manduca","BR","Piauí",2021-05-23 11:30:45,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.791104,-5.05847
"Aves","Passeriformes","Troglodytidae","Troglodytes","BR","Piauí",2017-11-14 07:41:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.769237,-5.083378
"Magnoliopsida","Gentianales","Rubiaceae","Hexasepalum","BR","Piauí",2020-02-22 09:58:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.78874,-5.087575
"Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","BR","Piauí",2020-02-15 09:13:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788778,-5.087604
"Magnoliopsida","Fabales","Fabaceae","Mimosa","BR","Piauí",2020-02-29 10:30:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788773,-5.087528
"Magnoliopsida","Lamiales","Verbenaceae","Lippia","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.78718,-5.08799
"Aves","Passeriformes","Thraupidae","Charitospiza","BR","Piauí",2017-11-16 10:27:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.528446,-5.139295
"Arachnida","Araneae","Salticidae","Amphidraus","BR","Piauí",2021-12-09 19:38:00,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.595683,-5.048976
"Amphibia","Anura","Bufonidae","Rhinella","BR","Piauí",2020-01-24 11:13:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788723,-5.087556
"Aves","Passeriformes","Pipridae","Neopelma","BR","Piauí",2017-11-16 14:24:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.287422,-5.075373
"Aves","Passeriformes","Thamnophilidae","Pyriglena","BR","Piauí",2017-11-16 06:28:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.594651,-5.052853
"Magnoliopsida","Malpighiales","Turneraceae","Turnera","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.79224,-5.084991
"Aves","Passeriformes","Thamnophilidae","Formicivora","BR","Piauí",2017-11-16 10:25:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.337488,-5.054415
"Magnoliopsida","Caryophyllales","Talinaceae","Talinum","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788716,-5.087473
"Insecta","Lepidoptera","Sphingidae","Pseudosphinx","BR","Piauí",2021-12-05 14:14:03,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.599497,-5.094516
"Mammalia","Didelphimorphia","Didelphidae","Didelphis","BR","Piauí",2019-05-14 22:17:14,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.79671,-5.054263
"Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.786193,-5.089187
"Arachnida","Araneae","Oxyopidae","Peucetia","BR","Piauí",2020-02-22 09:32:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788712,-5.087482
"Arachnida","Araneae","Araneidae","Argiope","BR","Piauí",2020-12-16 13:15:05,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.76675,-5.065609
"Aves","Passeriformes","Icteridae","Psarocolius","BR","Piauí",2017-11-18 10:37:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.594651,-5.052853
"Magnoliopsida","Fabales","Fabaceae","Libidibia","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.78585,-5.088546
"Mammalia","Primates","Callitrichidae","Callithrix","BR","Piauí",2018-07-20 00:00:00,2018,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.787907,-5.069673
"Aves","Accipitriformes","Accipitridae","Elanoides","BR","Piauí",2017-11-16 08:44:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.480961,-5.041472
"Aves","Psittaciformes","Psittacidae","Aratinga","BR","Piauí",2017-11-16 10:00:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.208061,-5.035895
"Insecta","Coleoptera","Rutelidae","Macraspis","BR","Piauí",2019-06-27 16:44:27,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796716,-5.054178
"Magnoliopsida","Fabales","Fabaceae","Leucaena","BR","Piauí",2020-02-22 10:40:54,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788735,-5.087582
"Magnoliopsida","Cucurbitales","Cucurbitaceae","Momordica","BR","Piauí",2019-06-14 00:00:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.787076,-5.087957
"Aves","Passeriformes","Tyrannidae","Myiozetetes","BR","Piauí",2017-11-16 10:03:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.205221,-5.096242
"Insecta","Coleoptera","Cerambycidae","Ctenoscelis","BR","Piauí",2017-10-22 14:53:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.741454,-5.128165
"Insecta","Lepidoptera","Nymphalidae","Anartia","BR","Piauí",2020-01-11 10:16:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788749,-5.087566
"Magnoliopsida","Rosales","Urticaceae","Laportea","BR","Piauí",2020-02-29 10:51:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788752,-5.087524
"Magnoliopsida","Gentianales","Apocynaceae","Calotropis","BR","Piauí",2019-06-14 11:43:00,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.785881,-5.088724
"Aves","Passeriformes","Thraupidae","Cypsnagra","BR","Piauí",2017-11-16 09:52:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.336574,-5.062792
"Insecta","Lepidoptera","Nymphalidae","Danaus","BR","Piauí",2020-01-11 11:55:00,2020,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.788739,-5.087585
"Insecta","Hymenoptera","Mutillidae","Hoplomutilla","BR","Piauí",2021-01-23 12:04:21,2021,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.664283,-5.084169
"Aves","Trogoniformes","Trogonidae","Trogon","BR","Piauí",2017-11-16 07:42:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.594651,-5.052853
"Aves","Piciformes","Picidae","Celeus","BR","Piauí",2017-11-16 05:58:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.594486,-5.053519
"Aves","Accipitriformes","Accipitridae","Leptodon","BR","Maranhão",2017-11-16 15:05:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.989096,-5.134329
"Aves","Columbiformes","Columbidae","Zenaida","BR","Piauí",2017-11-16 09:49:00,2017,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.339206,-5.054698
"Aves","Passeriformes","Tyrannidae","Todirostrum","BR","Piauí",2019-04-20 18:25:43,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796694,-5.054225
"Aves","Columbiformes","Columbidae","Columbina","BR","Piauí",2019-08-03 14:13:52,2019,"26","city_specific","b0676f0a836942a089b467169b45dc22","TRUE","BRA-Teresina","Teresina","BRA","BR",-42.796774,-5.054325
